date,MARUTI.NS,M&M.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,HEROMOTOCO.NS,EICHERMOT.NS,BHARATFORG.NS,BALKRISIND.NS,ASHOKLEY.NS,MRF.NS
03-08-2018,9187,920.6500244,258.4500122,2690.449951,3250.550049,2699.570068,645.2999878,1263.449951,118.1999969,78477.14844
06-08-2018,9286.400391,932.4000244,254.0500031,2687.899902,3297.100098,2703.75,647.2999878,1231.25,118.25,76892.29688
07-08-2018,9411.5,927,251.6000061,2686.600098,3297.75,2752.35498,638.0499878,1224.050049,119.5500031,77200.20313
08-08-2018,9207.400391,928.2999878,255.1499939,2660.600098,3299.050049,2759.314941,639.4500122,1247.699951,125.6999969,76650.10156
09-08-2018,9146.049805,933.2000122,257.8500061,2658.600098,3281.350098,2743.875,631.4500122,1251.400024,129.25,75995.10156
10-08-2018,9148.25,945.9500122,250.1000061,2629.699951,3319.399902,2899.77002,629.4500122,1253.25,127.5500031,74233.95313
13-08-2018,9080.849609,954.5,248.6999969,2630.850098,3308.199951,2840.659912,608.9500122,1227.550049,125.5,73253.95313
14-08-2018,9132.599609,950.4500122,248.8000031,2646.399902,3266.350098,2899.235107,618.9500122,1334.650024,126,73819.79688
16-08-2018,9200.549805,951.25,251.3000031,2667.5,3282.649902,2880.38501,619.2000122,1395.099976,126.1999969,73164.70313
17-08-2018,9152.099609,961.5,258.25,2661.350098,3242.300049,2847.61499,630.6500244,1369.349976,128.3500061,73747.75
20-08-2018,9074.349609,969.5499878,270.1000061,2735.350098,3304,2838.280029,647.75,1358.949951,128.3000031,74761.89844
21-08-2018,9113.299805,957.7999878,268.7999878,2728.5,3316.75,2861.11499,640.8499756,1344.75,128.6999969,74498.95313
23-08-2018,9223.299805,963.0999756,256.8999939,2685.550049,3284.75,2876.689941,652.25,1331.599976,132.3000031,74573.5
24-08-2018,9163.799805,968.2999878,255.5,2682.25,3212.300049,2886.97998,647.1500244,1335.949951,129.1999969,74075.89844
27-08-2018,9245.25,976.4500122,258.7999878,2697.600098,3223.75,2898.205078,648.5499878,1344.300049,132.8500061,74171.89844
28-08-2018,9427.950195,980.5,260,2684.399902,3232.75,2867.794922,654.4500122,1408.599976,132.3500061,73316.89844
29-08-2018,9368.099609,983.8499756,261.7000122,2689.100098,3246.100098,2818.875,667.0999756,1425,131.8999939,73286.39844
30-08-2018,9205.799805,982.9500122,259.3500061,2701.649902,3223.699951,2760.215088,669,1403.849976,130.8500061,73218.79688
31-08-2018,9096.400391,965.2999878,267.5,2744.850098,3253.800049,2805.975098,679.0499878,1360.099976,129.0500031,74026.75
03-09-2018,8902.150391,947.7999878,266.6000061,2771.899902,3242.449951,2888.584961,669.4000244,1264.099976,133.4499969,73038.89844
04-09-2018,8868.5,931.75,261.9500122,2735.550049,3184.149902,2880.719971,650.1500244,1173.900024,127.8499985,71028.89844
05-09-2018,8896.099609,929.4000244,266.5,2772.300049,3145.399902,2905.5,663.5,1165.75,127.4499969,70352.29688
06-09-2018,8759.849609,934.9500122,269.9500122,2783.100098,3164.850098,2884.415039,668.9000244,1176.75,129.6999969,70830.54688
07-09-2018,8719.200195,973.7000122,277.3999939,2923.550049,3329.350098,2868.219971,688.7000122,1170.699951,132,71251.95313
10-09-2018,8639.400391,937.3499756,275.7000122,2868.600098,3278.300049,2862.304932,667.0499878,1165.599976,129.6499939,70506.5
11-09-2018,8517.049805,943.1500244,267.2999878,2833.699951,3184.199951,2806.959961,654.25,1138.349976,127.75,69769.54688
12-09-2018,8493.950195,938.1500244,262.3999939,2867.949951,3163.75,2881.219971,662.2999878,1159.199951,127.8499985,69143.35156
14-09-2018,8626.700195,951.9000244,266.6000061,2877.5,3186.649902,2938.375,668.4000244,1161.099976,131.25,70244.29688
17-09-2018,8537.799805,950.8499756,260.25,2860.649902,3127.899902,2966.370117,652.5499878,1141.449951,127.4499969,69782.29688
18-09-2018,8399.150391,946.5499878,251.5,2773.800049,3111.449951,2890.034912,629.5,1131.900024,126.4000015,68731.35156
19-09-2018,8210.349609,948.9000244,252.6000061,2790.100098,3153.949951,2841.050049,639.0499878,1107.449951,125.8000031,67783.39844
21-09-2018,8040.149902,959.9000244,250.3500061,2799.199951,3175.199951,2794.02002,624.5499878,1085,122.3000031,66744.39844
24-09-2018,7793.049805,896.0499878,240.1999969,2759.300049,3110.199951,2585.280029,608.0499878,1091.199951,120.3499985,64568
25-09-2018,7999.450195,893,240.8000031,2788.699951,3112.600098,2559.969971,616.5999756,1094,121.9000015,65780.64844
26-09-2018,7842.549805,893.3499756,233.3500061,2773.300049,3100.050049,2518.074951,625,1104.599976,120.6500015,66318.54688
27-09-2018,7553.049805,877.4500122,225.25,2783.550049,3088.100098,2490.219971,612.4500122,1045.449951,120.4000015,64202.85156
28-09-2018,7347.950195,860.9500122,223.6999969,2687.449951,2933.25,2418.540039,601.0999756,1018.549988,119.0999985,63598.55078
01-10-2018,7463.950195,847.5999756,229.3500061,2730.100098,2973,2474.949951,625.5499878,1084.349976,120.1500015,63025.64844
03-10-2018,7246,791.5999756,227.6000061,2731.399902,2913.5,2323.574951,603.4500122,1052.800049,119.1500015,63138.80078
04-10-2018,7198.75,794.7000122,223.25,2657,2763.5,2190.784912,591.6500244,1046.400024,118.0500031,61603.80078
05-10-2018,6904.350098,769.5499878,216.25,2543.050049,2740.75,2119.044922,576.9500122,1002.349976,107.75,61022.19922
08-10-2018,6889.75,774.8499756,212.3500061,2584.100098,2873.050049,2213.475098,566.0999756,981.4000244,109.1500015,61120.89844
09-10-2018,6699.450195,764.7999878,184.3500061,2548.850098,2891.75,2108.570068,564.7999878,982.0999756,110.8499985,61997.30078
10-10-2018,6985.850098,764.0999756,188.75,2581.800049,2920.100098,2258.235107,589,1041.5,114.5500031,63979.60156
11-10-2018,6875.5,730.1500244,182.9499969,2525.800049,2871,2235.745117,555.25,1013.200012,111.8000031,63427.5
12-10-2018,7287.200195,768.5,183.75,2623.050049,2893.949951,2390.375,573.5999756,1054.75,115.8000031,63978.35156
15-10-2018,7182,749,184.3500061,2620.449951,2881.25,2343.449951,580.9500122,1059.949951,117.0500031,62600.60156
16-10-2018,7150.899902,777.7000122,185.8500061,2610.5,2895.199951,2300.215088,578.25,1046.650024,120.5500031,63212.94922
17-10-2018,6885.600098,759.4000244,179.9499969,2547.800049,2807.550049,2197.810059,560.6500244,1031.050049,114.3000031,62101.85156
19-10-2018,6756.450195,741.2000122,174.6999969,2510.25,2712.75,2162.530029,564.9500122,1039.449951,112.5,61967.85156
22-10-2018,6812.200195,733.75,170.75,2556.899902,2731.800049,2242.51001,553.9000244,1011.299988,112.8000031,62206.94922
23-10-2018,6771.299805,729.9500122,170.6499939,2586.5,2724.25,2225.814941,553.5,1003.150024,111.4499969,61723.64844
24-10-2018,6768.299805,736.25,170.6499939,2475.149902,2701.649902,2262.469971,556.75,1017.849976,116.8000031,62350
25-10-2018,6723.200195,733.75,165.3500061,2477.550049,2695.100098,2209.219971,546.7000122,1022,112.8499985,61362.5
26-10-2018,6717.299805,728.2000122,168.5,2513.75,2705.350098,2180.639893,553.3499756,1034.199951,113.1500015,63056.14844
29-10-2018,6798.700195,749.5,175.3500061,2549.100098,2749.850098,2146.189941,556.9000244,1065.550049,115.25,63932.25
30-10-2018,6697,746.2999878,177.25,2556.25,2773.899902,2102.61499,569.5,1069.25,115,64309.14844
31-10-2018,6616.399902,765.9500122,179.1000061,2593.699951,2762.350098,2186.459961,584.9000244,1095.199951,114.6999969,64498.55078
01-11-2018,6711.75,756.0499878,179.4499969,2598.850098,2792.25,2199.209961,581.0499878,1135.199951,113.3499985,64742.05078
02-11-2018,7135.450195,783.5499878,190.3000031,2657.75,2896.600098,2267.409912,607.25,1112.800049,117.6999969,66480.79688
05-11-2018,7177.25,775.4500122,189.8000031,2672.550049,2847.800049,2255.225098,598.7999878,1068.849976,120.6999969,66153.79688
06-11-2018,7075,778.4000244,193.25,2674.600098,2856.050049,2255.965088,586.25,943.9500122,120.9000015,65160.69922
07-11-2018,7127.899902,792.9000244,194.8500061,2692.550049,2888.550049,2265.030029,592.5,938.0999756,121.8499985,65564.95313
09-11-2018,7283.5,795.25,195.25,2693.050049,2956.699951,2249.524902,583.5,932.5,118.25,66345.10156
12-11-2018,7087.799805,780.9000244,186.0500031,2652.300049,2839.350098,2193.35498,584.8499756,951.25,118.3000031,65203.14844
13-11-2018,7150.450195,790.0499878,179.5,2665.5,2879.699951,2324.185059,590.0499878,958.7999878,119,65822.14844
14-11-2018,7369.049805,769.5999756,176.8000031,2676.5,2847.550049,2324.01001,584.7999878,963.0499878,106.5,65545.95313
15-11-2018,7478.299805,766.5,180.1999969,2668.850098,2922.149902,2394.534912,589.7999878,965.3499756,106.0999985,65784.85156
16-11-2018,7341.200195,767.5999756,179.8999939,2695.350098,2961.899902,2473.5,593,954.9000244,105.5500031,65754.95313
19-11-2018,7411.649902,781.3499756,184.6000061,2679.649902,2980.649902,2489.709961,594.8499756,965.3499756,108.8000031,66190.29688
20-11-2018,7333.950195,782.5999756,183.75,2666.5,2960.100098,2459.580078,577.0999756,953.4000244,107.6500015,66024.45313
21-11-2018,7424.5,769.0999756,184.1499939,2604.649902,2912.050049,2421.639893,580.25,951.1500244,110.3000031,67324.20313
22-11-2018,7411.100098,746.0999756,182.5500031,2590.350098,2917.75,2410.905029,582.8499756,957.4000244,109.3000031,67607.39844
26-11-2018,7554.700195,747.9000244,181.75,2649.5,3076,2384.830078,572.25,964.0499878,108.9000015,68198.75
27-11-2018,7647.600098,751.75,180.0500031,2599.649902,2958.149902,2380.754883,575.6500244,989.5999756,110.3000031,68575.25
28-11-2018,7574.200195,748.4000244,174.4499969,2603.899902,2999.149902,2311.13501,565.7000122,957.75,108.3499985,68792.25
29-11-2018,7546.75,773.2000122,177.25,2724,3016.800049,2352.129883,572.1500244,970.7000122,110.1500015,68289.89844
30-11-2018,7661.600098,790.9000244,171.9499969,2745.699951,3055.199951,2340.530029,563.8499756,960.4000244,112.3499985,67332.04688
03-12-2018,7779.950195,761.0499878,175.4499969,2736,3039.899902,2356.72998,563.75,943.7000122,107.1500015,66692.85156
04-12-2018,7721.649902,740.2999878,175.75,2763.850098,3069.149902,2340.139893,580.4500122,951.5,107.3000031,66128.75
05-12-2018,7554.049805,718.0499878,169.1999969,2764.100098,3052.5,2279.344971,531.4500122,932.9500122,103.5999985,65284
06-12-2018,7209.700195,710.9500122,162.6499939,2718.100098,3026.75,2221.13501,526.5499878,894.5999756,102.0999985,64764.80078
07-12-2018,7313.950195,721.0999756,162.3999939,2786.199951,3066.800049,2236.925049,505.5,890,102.9000015,65574.85156
10-12-2018,7350.5,710.5499878,157.1000061,2725.100098,3046.5,2240.485107,506.0499878,880.6500244,100.4499969,64364.60156
11-12-2018,7305.350098,722.3499756,158.1000061,2739.600098,3038.800049,2264.060059,496.9500122,893.6500244,103.1999969,66171.70313
12-12-2018,7471.850098,750.7999878,164.1000061,2848.399902,3258.649902,2372.199951,514.75,935,105.1500015,68146.54688
13-12-2018,7670.5,759.2000122,166.8500061,2836.100098,3318.25,2330.540039,508.1000061,930.1500244,104.4000015,67463.54688
14-12-2018,7662.149902,757.25,166.9499969,2823.149902,3314.649902,2371.61499,513.5999756,936.25,104.0500031,66335.04688
17-12-2018,7734.049805,756.3499756,173.9499969,2840.949951,3286.100098,2369.780029,524.1500244,931.5,106,66375.14844
18-12-2018,7772.350098,770.9500122,174.75,2840.899902,3298.050049,2386.564941,522,927.5499878,104.8000031,67561.5
19-12-2018,7936,782.6500244,173.8999939,2863,3305.199951,2395.570068,521.75,934.3499756,107.6999969,69326.95313
20-12-2018,7807.049805,795.4500122,176.3999939,2887.199951,3361.350098,2409.199951,521.5,942.0999756,106.1500015,69049.70313
21-12-2018,7536.299805,781.1500244,176.25,2808.449951,3324.149902,2359.76001,501.5499878,928.7999878,105.3499985,67003.85156
24-12-2018,7529.149902,788.6500244,172.5,2724.649902,3168.399902,2321.070068,502.4500122,911.2000122,104.5999985,66117.64844
26-12-2018,7569.100098,787.7000122,170.8999939,2734.600098,3175.199951,2308.13501,505.4500122,907.5999756,103.9000015,67319.64844
27-12-2018,7499.950195,795.6500244,168.25,2737,3128.800049,2299.449951,500.2000122,902.5499878,103,66686.35156
28-12-2018,7505.549805,803.5499878,170.8500061,2717.5,3122.600098,2312.409912,507.25,913.2000122,102.75,67036.95313
31-12-2018,7465.5,803.8499756,172.6999969,2720.149902,3104.25,2315.834961,508.7000122,923.9000244,102.5,66984.70313
01-01-2019,7476.799805,773.3499756,173.4499969,2726.649902,3127.600098,2319.51001,510.9500122,928.8499756,102.5,66801.20313
02-01-2019,7267.850098,741.7000122,168.5500031,2692,3046.550049,2116.22998,494.8999939,912.2999878,99.94999695,66635.5
03-01-2019,7203.950195,718.2999878,166.0500031,2701.350098,3014.649902,2021.14502,487.5,900.75,98.15000153,66818.25
04-01-2019,7234.5,725.5999756,170.9499969,2734.199951,2987.850098,2010.359985,487.1499939,891.7999878,96.80000305,66603.14844
07-01-2019,7362.049805,729.5499878,175.3500061,2658.550049,2957.949951,1983.040039,479.7000122,883,93.44999695,66978.54688
08-01-2019,7439.5,723.4000244,179.9499969,2694.850098,2970.300049,2004.464966,471.8500061,867.5499878,93.05000305,66439.89844
09-01-2019,7492.899902,726.2999878,183.0500031,2696.899902,2937.449951,2029.10498,477,885.7000122,94.44999695,66070.35156
10-01-2019,7391.600098,733.2000122,185.75,2725.300049,2919.5,2055.610107,482.3500061,889.0999756,95,66700.70313
11-01-2019,7320.5,727.9000244,180.3000031,2720.949951,2899.25,2050.76001,481.6499939,886.6500244,94.30000305,66937.25
14-01-2019,7408.700195,724.5499878,182.3999939,2699.149902,2867,2048.040039,476.5,880.4000244,93.5,66653.04688
15-01-2019,7355.149902,726.9000244,185.3500061,2725.850098,2910.949951,2063.814941,486.6499939,869.9500122,93.59999847,66195.60156
16-01-2019,7310.25,726.25,185.4499969,2717.449951,2879.850098,2073.570068,489.75,867.5999756,93.94999695,65991.20313
17-01-2019,7336.25,734.6500244,184.8999939,2729.649902,2903.600098,2036.994995,489.2000122,873.1500244,93.25,65802.79688
18-01-2019,7357.950195,734.9500122,183.3000031,2720.75,2898.75,2012.275024,479.7999878,868.4000244,92.30000305,65739.79688
21-01-2019,7208.399902,730.2999878,181.5,2684.600098,2794.25,2002.800049,478.6499939,868.4000244,90.59999847,66126.10156
22-01-2019,7068.850098,708.5,180.8500061,2688.350098,2824.899902,2002.359985,486,859.6500244,87.94999695,65259.60156
23-01-2019,7045.399902,695.8499756,180.25,2674.100098,2795.949951,2008.915039,490.1000061,864.4500122,89.15000153,66072.04688
24-01-2019,7040.600098,697.2999878,175.3999939,2651.649902,2790.199951,2011.560059,475.7999878,847.5,84.80000305,64902.75
25-01-2019,6513.399902,683.5,173.25,2626.350098,2670.149902,2004.994995,479.6000061,829.25,82.59999847,63920.94922
28-01-2019,6511.049805,673.0499878,172.3000031,2565.550049,2598.600098,1998.73999,470.6000061,815.75,83,62559.94922
29-01-2019,6526.950195,669.6500244,173.6000061,2567.649902,2633.300049,1887.724976,486.0499878,811.4500122,82.30000305,61868.14844
30-01-2019,6548.25,678.6500244,174.6000061,2499.699951,2611,1891.915039,475.2999878,811.5499878,80.94999695,61329.39844
31-01-2019,6641.149902,680.0499878,181.1999969,2554.550049,2613.949951,1900.574951,493,810.5999756,81.30000305,61289.19922
01-02-2019,6962.299805,688.4000244,181.6499939,2602.75,2807.25,1966.339966,495.4500122,820.9000244,83.55000305,61275.69922
04-02-2019,6988.200195,674.4500122,180.25,2642.5,2780.149902,2012.829956,487.6499939,806.9000244,82.30000305,59906.55078
05-02-2019,7093.600098,684.9000244,175.8000031,2710.649902,2854.550049,2047.964966,487.6499939,796.25,82.15000153,60004.30078
06-02-2019,7183.399902,695.0999756,178.5,2770.149902,2880.050049,2110.425049,482.1000061,786.2999878,82.55000305,59936
07-02-2019,7302.549805,700.9000244,182.8500061,2853.600098,2939.050049,2190.419922,492.7999878,800.1500244,87.75,59410.55078
08-02-2019,7134.25,682.0999756,150.6999969,2851.399902,2938.850098,2084.73999,484.5499878,760.7000122,87.05000305,56451.35156
11-02-2019,7177.899902,647.5499878,152.6499939,2853.600098,2889.050049,2075.314941,479.1000061,807.1500244,83.09999847,55345.60156
12-02-2019,7162.5,648.7000122,151.8000031,2832.350098,2799.550049,2113.75,483.7999878,837.6500244,81.19999695,55355.39844
14-02-2019,7017.5,634.4000244,159.8500061,2823.100098,2776.199951,2001.640015,478.4500122,830.8499756,84.44999695,56302.19922
15-02-2019,6930.049805,627.5499878,161.6499939,2825.949951,2696.449951,2023.410034,469,823.0999756,79.94999695,55136.85156
18-02-2019,6842.700195,624.7000122,162.8999939,2793.5,2683.550049,2015.52002,459,815.7000122,79.19999695,54460.14844
19-02-2019,6804.549805,632.5999756,163.75,2787.850098,2636.850098,2040.97998,457.6000061,818.5999756,79.19999695,54227.89844
20-02-2019,6849.899902,633.5499878,164.8000031,2774.699951,2623.75,2052.85498,473.5499878,827.0499878,80.94999695,54793.19922
21-02-2019,6801.549805,634.2000122,169.6999969,2813.949951,2641.25,2044.744995,480.7999878,834.9500122,81.15000153,54710.64844
22-02-2019,6912.399902,646.5999756,174.3000031,2816.850098,2679.850098,2059.544922,489.2000122,855.2999878,81.84999847,54960.80078
25-02-2019,6924.899902,650.7000122,175.75,2847.550049,2712.5,2070.47998,494.5499878,873.0499878,83.25,55340.14844
26-02-2019,6904.299805,651.2999878,182.6499939,2859.300049,2689.050049,2062,506.25,880.4000244,83.30000305,55952.89844
27-02-2019,6968.5,656.1500244,177.3500061,2914.699951,2678.550049,2040.775024,511.2000122,896.7999878,84.84999847,56862.75
28-02-2019,6829.700195,645.9000244,177.4499969,2900.600098,2628.100098,1986.910034,512.9000244,885.7000122,86.5,56839.55078
01-03-2019,6935.149902,649.7000122,180.3000031,2863.5,2675.600098,1994.86499,519.75,894.7000122,86.59999847,57129.10156
05-03-2019,7117.75,656.75,194.0500031,2903.75,2795.649902,2150.540039,526.0999756,911.5,90.5,57663.25
06-03-2019,7056.899902,658.9000244,188.8000031,2927.600098,2765.850098,2150.39502,518.5499878,911.9500122,90.59999847,58566.39844
07-03-2019,7029.049805,671.7999878,189.3000031,2919.899902,2730.100098,2152.149902,516.3499756,920.7999878,90.90000153,57839.75
08-03-2019,6967.700195,670.1500244,181.1999969,2955.699951,2740.350098,2187.10498,507.3500061,904.7000122,89.65000153,57026.60156
11-03-2019,7081.899902,681.0499878,181.8500061,3000.550049,2814.75,2297.245117,533.8499756,907.4000244,93.05000305,57708.30078
12-03-2019,7157.200195,687.9000244,184.8000031,2996.100098,2808.449951,2246.195068,530.0999756,935.4500122,92.94999695,57171
13-03-2019,7091.049805,684.2000122,181.6999969,3010,2803.649902,2277.725098,537.5,928.9500122,93.80000305,57414.60156
14-03-2019,7086.299805,685.9000244,179.5500031,3016.850098,2751.699951,2261.98999,530.3499756,931.0499878,93.94999695,57161.44922
15-03-2019,7084,694.5999756,180,3023.800049,2735.850098,2261.235107,535.5499878,931.6500244,94.09999847,57609.5
18-03-2019,6894,684.2000122,182.25,3005.149902,2669.5,2225.139893,517.25,916.2000122,92.40000153,57433.75
19-03-2019,6825.200195,689.4000244,182.8500061,2974.699951,2614.050049,2175.909912,516.7000122,919.0499878,91.40000153,57444.25
20-03-2019,6673.549805,678.5999756,180.1999969,2949.649902,2609.149902,2133.800049,503.6499939,914.8499756,90.84999847,56976.60156
22-03-2019,6552.700195,678.7999878,175.3999939,2949.75,2603.300049,2144.685059,494.6000061,913.2000122,89.59999847,56547.75
25-03-2019,6522.600098,664.5999756,171.3000031,2957.949951,2575.699951,2115.13501,487.6000061,926.25,87.5,56006.25
26-03-2019,6585.700195,669.5999756,173.1000061,2952.800049,2574.449951,2138.199951,491.3500061,954.7999878,86.30000305,56180.14844
27-03-2019,6518,660.0499878,169.8500061,2980.100098,2543.199951,2097.415039,491.0499878,962.8499756,85.44999695,56585.14844
28-03-2019,6596.25,655.9500122,170.5500031,2948.800049,2525.75,2089.899902,494.6499939,990.75,88.59999847,56296.94922
01-04-2019,6840.700195,660.9000244,187.3500061,2915.649902,2558.5,2004.839966,511.6000061,990.7000122,90.34999847,60163.85156
02-04-2019,6889.700195,668.5999756,202.9499969,2853.100098,2569.949951,2058.350098,514.2000122,1003.349976,89.55000305,60390.10156
03-04-2019,7072.899902,658.4500122,201.3500061,2847.300049,2580.449951,2020.27002,503.7999878,996.1500244,87.80000305,60040.19922
04-04-2019,7113.100098,653.3499756,206.1499939,2859.100098,2637.199951,2048.955078,507.9500122,985.5499878,87.44999695,60003.14844
05-04-2019,7107.700195,658.2000122,205.1499939,2861.649902,2618.399902,2098.030029,512.3499756,986.1500244,87.75,60259.19922
08-04-2019,7129.450195,667,200.5500031,2853.350098,2586.850098,2061.264893,503.3999939,978.4000244,87.25,58921.30078
09-04-2019,7216.549805,667.8499756,205.8999939,2924.800049,2623.649902,2094.709961,507.4500122,973.5499878,91.69999695,57641.19922
10-04-2019,7186.350098,670.25,216.0500031,2942.899902,2594.399902,2097.375,497.8999939,966,91.55000305,57491.75
11-04-2019,7187.850098,672.75,218.1999969,2993.699951,2601.100098,2099.814941,496.2999878,951,94.5,57468.89844
12-04-2019,7342.850098,678.2000122,215.9499969,3008.149902,2639.899902,2136.11499,492.5,949.9500122,95.65000153,58515.75
15-04-2019,7352.5,683.2000122,231.75,3035.050049,2700.699951,2133.195068,512.7000122,967.7000122,95.75,58147.89844
16-04-2019,7458.549805,688.0999756,230.5,3068.449951,2739.649902,2127.054932,508.25,967.75,96.34999847,58056.10156
18-04-2019,7447.450195,684.6500244,236.25,3069.5,2741.550049,2102.389893,500.5499878,961.5499878,95.75,57812.19922
22-04-2019,7321.25,673.4000244,234.8500061,3051.199951,2689.5,2040.084961,481.7000122,948.4000244,92.15000153,56595.14844
23-04-2019,7048.899902,665.75,231.6499939,3039.149902,2638.050049,2031.48999,486.25,962.4000244,91.55000305,56564.44922
24-04-2019,7016.700195,668.1500244,223.6000061,3075.800049,2611.899902,2053.155029,481.1000061,952.4500122,91.25,55642.39844
25-04-2019,6905.25,665.1500244,221.8500061,3088.050049,2612.25,2034.02002,480.5499878,935.7000122,89.84999847,55420.89844
26-04-2019,6842.850098,659.4500122,215.6000061,3044.649902,2604,2033.064941,476.1499939,937.0499878,88.5,54410.05078
30-04-2019,6666.399902,645.2999878,214.3000031,2984.100098,2511.850098,2036.829956,472.25,914.3499756,86.94999695,52905
02-05-2019,6683.25,645.9000244,207.3000031,3030.550049,2551.699951,2056.51001,464.2000122,896.75,89.55000305,52424.85156
03-05-2019,6710,645.7999878,209.4499969,3059.75,2565.399902,2035.234985,486.6000061,894.2999878,89.59999847,53110.89844
06-05-2019,6709.649902,638.5,199.8000031,3026.199951,2531.300049,2034.98999,470.7999878,867.2000122,88.05000305,53817.85156
07-05-2019,6702,636,190.9499969,3033.050049,2527.350098,2035.319946,465.3500061,856.5499878,85.94999695,52944.64844
08-05-2019,6650.149902,621.6500244,185.1000061,2957.75,2499.699951,2033.655029,462.3999939,827.2999878,85.94999695,54117.75
09-05-2019,6624.950195,625.4500122,186.3500061,2982.899902,2537.75,2036.089966,460.5499878,837.6500244,84.84999847,54431.19922
10-05-2019,6631.600098,628.75,185.8999939,2966.199951,2507.300049,2035.400024,456.3999939,839.3499756,85.90000153,53947.35156
13-05-2019,6543.75,617.5999756,180.75,2972.75,2510.75,1875.175049,450.75,814.4500122,83,53071.75
14-05-2019,6576.200195,614.25,184.5,2937.199951,2509.75,1923.089966,456.4500122,815.7000122,84.59999847,53289.85156
15-05-2019,6493.75,609.6500244,169.4499969,2914.449951,2493.399902,1999.775024,453.8999939,795,81.94999695,53559.30078
16-05-2019,6479.649902,605.25,175.3999939,2942.649902,2520.300049,2030.525024,447.7000122,785.7999878,82.90000153,53692.39844
17-05-2019,6706.850098,619.6500244,176.8500061,3040.050049,2622.550049,2093.699951,454.2000122,794.9000244,84.5,54369.69922
20-05-2019,7084.600098,653.25,190.1499939,3006.300049,2713.449951,2129.719971,486.1000061,778.9000244,87.55000305,54761.30078
21-05-2019,6875.350098,639.1500244,176.8000031,2979.300049,2657.199951,2090.175049,469.2999878,767.2000122,88.25,54772.10156
22-05-2019,6899.799805,640.5499878,179.1000061,3047.199951,2699.649902,2122.465088,465.3999939,776.1500244,87.84999847,55123.85156
23-05-2019,6929.25,639.5,175.1499939,3065,2743.5,2032.11499,460.2999878,776.5,88.84999847,54818.30078
24-05-2019,7093.149902,665.4500122,182.3000031,3077.899902,2828.449951,2085.064941,478.2000122,798.2000122,93.80000305,57009.30078
27-05-2019,7068.450195,679.3499756,181.3500061,3066.899902,2821.199951,2088.735107,482.3500061,840.0499878,91.15000153,56862.64844
28-05-2019,7054.649902,670.5499878,180.25,2988,2743.100098,2079.01001,489.75,834.9500122,91.19999695,56416.69922
29-05-2019,6891.450195,672.1500244,176.3500061,2925.5,2725.5,2042.375,473.7999878,812.6500244,89.69999695,55916.69922
30-05-2019,6867.700195,661.7000122,175.1499939,2945,2715.199951,1989.150024,470.1499939,799.5999756,90.44999695,55185.25
31-05-2019,6869.850098,647.0499878,172.6000061,2925.899902,2680.25,1994.775024,467.3500061,778.5499878,88.84999847,55265.10156
03-06-2019,7022.899902,653.4000244,174.5,3034.600098,2840.25,1994.814941,464.5,784.7000122,91.84999847,56002.44922
04-06-2019,7051.799805,650.75,173.25,2983.899902,2752.699951,2004.344971,463,794.25,93.05000305,57382.44922
06-06-2019,6988.700195,634.0999756,169.6999969,2991.649902,2788.75,2008.380005,460.3500061,775,91.30000305,55805.80078
07-06-2019,6948.25,644.0499878,169.5,2961.399902,2762.800049,1999.775024,457.3999939,787.5499878,90,55597.5
10-06-2019,6969.950195,646.9500122,166.1999969,2989.800049,2745,2013.14502,461.1000061,792.5999756,90.69999695,55594.55078
11-06-2019,6978.299805,636.8499756,170.75,2987.149902,2776.149902,2013.199951,474.2999878,792.7000122,91.19999695,56197.05078
12-06-2019,6852,632.2000122,169.0500031,2944.5,2728.050049,2010.594971,468,796.2999878,89.25,55709.5
13-06-2019,6784.700195,641.0499878,167.3999939,2922.649902,2705.100098,2016.204956,459.6499939,781.7999878,88.09999847,54770.94922
14-06-2019,6747.399902,637.25,164.1999969,2872.550049,2670.300049,1976.704956,454.3500061,762.9000244,87.65000153,54704.75
17-06-2019,6581.649902,625.0499878,158.75,2836.199951,2648.25,1972.785034,442.7000122,753.8499756,83.65000153,54724.69922
18-06-2019,6439,625.9000244,158.3000031,2855.600098,2667.800049,1973.185059,439.5,739.1500244,83.65000153,54619.80078
19-06-2019,6424.649902,615.1500244,154.6499939,2822.899902,2606.149902,1979.069946,434.5,739.5,82.90000153,54495.80078
20-06-2019,6616.75,627.1500244,159.25,2897.300049,2665.699951,1979.314941,440,752.2999878,87.80000305,54921.69922
21-06-2019,6417.25,627.4500122,158.8999939,2875.550049,2606,1971.920044,439.25,746.2999878,86.5,54922.39844
24-06-2019,6459.899902,634.8499756,159.3000031,2816.899902,2586.25,1909.819946,436.3999939,741.2999878,85.80000305,54660.69922
25-06-2019,6522.5,641.6500244,160.4499969,2843.699951,2584.649902,1911.685059,435.8500061,762.6500244,85.69999695,55552.89844
26-06-2019,6480.299805,643.5,161.1000061,2868.699951,2573.600098,1915.185059,448.6000061,756.5,85.69999695,56094.75
27-06-2019,6486.700195,657.9000244,165.8500061,2865.850098,2598.399902,1947.930054,455.9500122,764.9000244,88,56501.94922
28-06-2019,6534.649902,655.3499756,162.5500031,2827.050049,2581.5,1913.880005,449.8999939,755.7999878,87.25,56609.60156
01-07-2019,6507.850098,660,168,2911.949951,2616.5,1962.530029,457.6000061,766.0499878,87.09999847,56758.85156
